frame,time_sec,slot_id,track_id,img_foot_x,img_foot_y,court_x_m,court_y_m
2436,81.2,1,5,879,483,2.494,1.813
2437,81.233,0,1,932,917,2.955,11.154
2437,81.233,1,5,885,484,2.542,1.843
2438,81.267,0,1,932,917,2.955,11.154
2438,81.267,1,5,885,484,2.542,1.843
2439,81.3,0,1,960,899,3.118,10.869
2439,81.3,1,5,885,484,2.542,1.843
2440,81.333,0,1,975,896,3.206,10.821
2440,81.333,1,5,887,483,2.558,1.813
2441,81.367,0,1,987,896,3.276,10.821
2441,81.367,1,5,889,481,2.573,1.754
2442,81.4,0,1,1001,892,3.359,10.757
2442,81.4,1,5,888,486,2.567,1.902
2443,81.433,0,1,1001,892,3.359,10.757
2443,81.433,1,5,888,486,2.567,1.902
2444,81.467,0,1,1012,880,3.427,10.562
2444,81.467,1,5,891,487,2.591,1.931
2445,81.5,0,1,1024,876,3.499,10.496
2445,81.5,1,5,898,487,2.647,1.931
2446,81.533,0,1,1038,879,3.581,10.546
2446,81.533,1,5,905,487,2.702,1.932
2447,81.567,0,1,1055,877,3.683,10.513
2447,81.567,1,5,908,487,2.726,1.932
2448,81.6,0,1,1055,877,3.683,10.513
2448,81.6,1,5,908,487,2.726,1.932
2449,81.633,0,1,1071,876,3.778,10.497
2449,81.633,1,5,916,487,2.789,1.932
2450,81.667,0,1,1087,880,3.871,10.564
2450,81.667,1,5,923,487,2.844,1.932
2451,81.7,0,1,1097,875,3.934,10.481
2451,81.7,1,5,930,487,2.9,1.933
2452,81.733,0,1,1093,869,3.913,10.382
2452,81.733,1,5,945,464,3.018,1.246
2453,81.767,0,1,1093,869,3.913,10.382
2453,81.767,1,5,945,464,3.018,1.246
2454,81.8,0,1,1105,865,3.987,10.315
2454,81.8,1,5,950,469,3.058,1.398
2455,81.833,0,1,1114,860,4.044,10.231
2455,81.833,1,5,955,469,3.098,1.398
2456,81.867,0,1,1127,856,4.125,10.164
2456,81.867,1,5,960,488,3.137,1.963
2457,81.9,0,1,1135,853,4.175,10.113
2457,81.9,1,5,965,461,3.179,1.155
2458,81.933,0,1,1135,853,4.175,10.113
2458,81.933,1,5,965,461,3.179,1.155
2459,81.967,0,1,1140,850,4.208,10.062
2459,81.967,1,5,965,502,3.175,2.368
2460,82.0,0,1,1142,847,4.222,10.011
2460,82.0,1,5,974,506,3.245,2.482
2461,82.033,0,1,1144,848,4.233,10.028
2461,82.033,1,5,981,496,3.301,2.196
2462,82.067,0,1,1138,841,4.202,9.907
2462,82.067,1,5,995,525,3.403,3.013
2463,82.1,0,1,1138,841,4.202,9.907
2463,82.1,1,5,995,525,3.403,3.013
2464,82.133,0,1,1138,843,4.201,9.942
2464,82.133,1,5,996,527,3.41,3.068
2465,82.167,0,1,1159,841,4.33,9.908
2465,82.167,1,5,1020,512,3.6,2.653
2466,82.2,0,1,1154,841,4.299,9.908
2466,82.2,1,5,1027,486,3.668,1.907
2467,82.233,0,1,1151,842,4.28,9.925
2467,82.233,1,5,1033,530,3.692,3.152
2468,82.267,0,1,1151,836,4.285,9.821
2468,82.267,1,5,1033,530,3.692,3.152
2469,82.3,0,1,1149,842,4.268,9.925
2469,82.3,1,5,1037,485,3.747,1.878
2470,82.333,0,1,1147,843,4.255,9.942
2470,82.333,1,5,1041,530,3.753,3.152
2471,82.367,0,1,1145,844,4.242,9.959
2471,82.367,1,5,1046,485,3.819,1.879
2472,82.4,0,1,1144,844,4.236,9.959
2472,82.4,1,5,1044,487,3.802,1.937
2473,82.433,0,1,1144,848,4.233,10.028
2473,82.433,1,5,1044,487,3.802,1.937
2474,82.467,0,1,1143,848,4.227,10.028
2474,82.467,1,5,1051,490,3.855,2.025
2475,82.5,0,1,1145,848,4.239,10.028
2475,82.5,1,5,1060,513,3.91,2.683
2476,82.533,0,1,1145,850,4.238,10.062
2476,82.533,1,5,1066,566,3.918,4.106
2477,82.567,0,1,1119,847,4.083,10.01
2477,82.567,1,5,1083,568,4.043,4.158
2478,82.6,0,1,1143,847,4.228,10.011
2478,82.6,1,5,1083,567,4.043,4.132
2479,82.633,0,1,1117,847,4.071,10.01
2479,82.633,1,5,1088,567,4.08,4.132
2480,82.667,0,1,1113,845,4.048,9.976
2480,82.667,1,5,1168,533,4.718,3.238
2481,82.7,0,1,1113,845,4.048,9.976
2481,82.7,1,5,1186,542,4.842,3.481
2482,82.733,0,1,1112,847,4.04,10.01
2482,82.733,1,5,1203,548,4.961,3.642
2483,82.767,0,1,1112,847,4.04,10.01
2483,82.767,1,5,1203,548,4.961,3.642
2484,82.8,0,1,1122,850,4.099,10.062
2484,82.8,1,5,1224,560,5.099,3.957
2485,82.833,0,1,1129,843,4.146,9.941
2485,82.833,1,5,1238,566,5.193,4.112
2486,82.867,0,1,1132,845,4.163,9.976
2486,82.867,1,5,1251,577,5.27,4.393
2487,82.9,0,1,1139,840,4.209,9.89
2487,82.9,1,5,1263,580,5.353,4.469
2488,82.933,0,1,1139,840,4.209,9.89
2488,82.933,1,5,1263,580,5.353,4.469
2489,82.967,0,1,1151,841,4.281,9.908
2489,82.967,1,5,1298,584,5.601,4.571
2490,83.0,0,1,1153,844,4.291,9.959
2490,83.0,1,5,1307,544,5.752,3.539
2491,83.033,0,1,1152,842,4.286,9.925
2491,83.033,1,5,1306,556,5.718,3.856
2492,83.067,0,1,1147,841,4.257,9.907
2492,83.067,1,5,1292,629,5.472,5.656
2493,83.1,0,1,1147,841,4.257,9.907
2493,83.1,1,5,1292,630,5.47,5.679
2494,83.133,0,1,1149,840,4.27,9.89
2494,83.133,1,5,1292,630,5.47,5.679
2495,83.167,0,1,1150,837,4.278,9.838
2495,83.167,1,5,1292,630,5.47,5.679
2496,83.2,0,1,1115,831,4.069,9.732
2496,83.2,1,5,1252,619,5.206,5.42
2497,83.233,0,1,1115,825,4.073,9.627
2497,83.233,1,5,1201,626,4.834,5.583
2498,83.267,0,1,1115,825,4.073,9.627
2498,83.267,1,5,1201,626,4.834,5.583
2499,83.3,0,1,1115,825,4.073,9.627
2499,83.3,1,5,1203,626,4.848,5.583
2500,83.333,0,1,1120,828,4.102,9.68
2500,83.333,1,5,1196,626,4.799,5.583
2501,83.367,0,1,1119,834,4.091,9.785
2501,83.367,1,5,1194,626,4.785,5.583
2502,83.4,0,1,1099,843,3.964,9.941
2502,83.4,1,5,1187,626,4.735,5.582
2503,83.433,0,1,1099,843,3.964,9.941
2503,83.433,1,5,1187,626,4.735,5.582
2504,83.467,0,1,1099,852,3.959,10.095
2504,83.467,1,5,1188,626,4.742,5.582
2505,83.5,0,1,1100,860,3.96,10.231
2505,83.5,1,5,1191,626,4.763,5.582
2506,83.533,0,1,1101,862,3.965,10.264
2506,83.533,1,5,1193,614,4.793,5.299
2507,83.567,0,1,1134,864,4.161,10.299
2507,83.567,1,5,1193,614,4.793,5.299
2508,83.6,0,1,1135,864,4.167,10.299
2508,83.6,1,5,1193,614,4.793,5.299
2509,83.633,0,1,1133,864,4.155,10.299
2509,83.633,1,5,1193,614,4.793,5.299
2510,83.667,0,1,1121,863,4.084,10.282
2510,83.667,1,5,1174,604,4.67,5.058
2511,83.7,0,1,1119,858,4.075,10.197
2511,83.7,1,5,1169,602,4.637,5.009
2512,83.733,0,1,1091,864,3.904,10.298
2512,83.733,1,5,1162,596,4.593,4.863
2513,83.767,0,1,1091,864,3.904,10.298
2513,83.767,1,5,1162,596,4.593,4.863
2514,83.8,0,1,1119,878,4.062,10.531
2514,83.8,1,5,1157,590,4.564,4.715
2515,83.833,0,1,1085,904,3.848,10.952
2515,83.833,1,5,1148,585,4.504,4.59
2516,83.867,0,1,1080,920,3.811,11.205
2516,83.867,1,5,1140,583,4.448,4.54
2517,83.9,0,1,1079,923,3.804,11.252
2517,83.9,1,5,1136,583,4.419,4.54
2518,83.933,0,1,1079,923,3.804,11.252
2518,83.933,1,5,1136,583,4.419,4.54
2519,83.967,0,1,1089,937,3.855,11.468
2519,83.967,1,5,1131,583,4.382,4.539
2520,84.0,0,1,1078,963,3.78,11.86
2520,84.0,1,5,1110,583,4.229,4.539
2521,84.033,0,1,1085,960,3.821,11.815
2521,84.033,1,5,1113,582,4.251,4.514
2522,84.067,0,1,1083,960,3.81,11.815
2522,84.067,1,5,1107,579,4.21,4.438
2523,84.1,0,1,1083,960,3.81,11.815
2523,84.1,1,5,1107,579,4.21,4.438
2524,84.133,0,1,1077,960,3.776,11.815
2524,84.133,1,5,1098,575,4.148,4.337
2525,84.167,0,1,1094,960,3.872,11.816
2525,84.167,1,5,1090,575,4.089,4.336
2526,84.2,0,1,1081,962,3.797,11.845
2526,84.2,1,5,1083,568,4.043,4.158
2527,84.233,0,1,1077,970,3.772,11.963
2527,84.233,1,5,1071,562,3.958,4.003
2528,84.267,0,1,1077,970,3.772,11.963
2528,84.267,1,5,1071,562,3.958,4.003
2529,84.3,0,1,1075,995,3.75,12.326
2529,84.3,1,5,1062,565,3.889,4.08
2530,84.333,0,1,1087,1010,3.81,12.538
2530,84.333,1,5,1057,564,3.853,4.054
2531,84.367,0,1,1094,1017,3.845,12.636
2531,84.367,1,5,1052,536,3.833,3.315
2532,84.4,0,1,1111,1031,3.93,12.83
2532,84.4,1,5,1049,485,3.843,1.879
2533,84.433,0,1,1111,1031,3.93,12.83
2533,84.433,1,5,1049,485,3.843,1.879
2534,84.467,0,1,1130,1040,4.028,12.953
2534,84.467,1,5,1047,488,3.825,1.967
2535,84.5,0,1,1121,1040,3.98,12.952
2535,84.5,1,5,1041,498,3.771,2.256
2536,84.533,0,1,1114,1040,3.942,12.952
2536,84.533,1,5,1036,501,3.73,2.342
2537,84.567,0,1,1106,1040,3.899,12.952
2537,84.567,1,5,1036,507,3.727,2.513
2538,84.6,0,1,1106,1040,3.899,12.952
2538,84.6,1,5,1036,507,3.727,2.513
2539,84.633,0,1,1093,1040,3.829,12.952
2539,84.633,1,5,1031,511,3.686,2.626
2540,84.667,0,1,1088,1040,3.802,12.952
2540,84.667,1,5,1022,560,3.595,3.949
2541,84.7,0,1,1084,1040,3.78,12.951
2541,84.7,1,5,1025,560,3.617,3.949
2542,84.733,0,1,1081,1040,3.764,12.951
2542,84.733,1,5,1025,560,3.617,3.949
2543,84.767,0,1,1082,1040,3.77,12.951
2543,84.767,1,5,1025,560,3.617,3.949
2544,84.8,0,1,1081,1040,3.764,12.951
2544,84.8,1,5,1027,558,3.633,3.897
2545,84.833,0,1,1074,1039,3.727,12.938
2545,84.833,1,5,1033,545,3.684,3.555
2546,84.867,0,1,1071,1037,3.712,12.91
2546,84.867,1,5,1032,542,3.678,3.475
2547,84.9,0,1,1068,1039,3.695,12.938
2547,84.9,1,5,1034,529,3.7,3.124
2548,84.933,0,1,1068,1039,3.695,12.938
2548,84.933,1,5,1034,529,3.7,3.124
2549,84.967,0,1,1069,1040,3.7,12.951
2549,84.967,1,5,1045,468,3.822,1.372
2550,85.0,0,1,1070,1040,3.705,12.951
2550,85.0,1,5,1047,469,3.837,1.402
2551,85.033,0,1,1053,1037,3.615,12.91
2551,85.033,1,5,1039,499,3.755,2.285
2552,85.067,0,1,1045,1031,3.573,12.828
2552,85.067,1,5,1049,491,3.839,2.054
2553,85.1,0,1,1045,1031,3.573,12.828
2553,85.1,1,5,1049,491,3.839,2.054
2554,85.133,0,1,1043,1015,3.567,12.607
2554,85.133,1,5,1050,467,3.863,1.342
2555,85.167,0,1,1033,1015,3.513,12.607
2555,85.167,1,5,1049,481,3.845,1.761
2556,85.2,0,1,1032,1003,3.51,12.438
2556,85.2,1,5,1049,468,3.854,1.372
2557,85.233,0,1,1028,992,3.491,12.281
2557,85.233,1,5,1050,469,3.861,1.402
2558,85.267,0,1,1028,992,3.491,12.281
2558,85.267,1,5,1050,469,3.861,1.402
2559,85.3,0,1,1024,992,3.469,12.281
2559,85.3,1,5,1048,470,3.845,1.432
2560,85.333,0,1,1019,998,3.44,12.367
2560,85.333,1,5,1022,515,3.614,2.737
2561,85.367,0,1,1017,998,3.429,12.367
2561,85.367,1,5,1020,514,3.599,2.709
2562,85.4,0,1,1013,998,3.407,12.367
2562,85.4,1,5,1020,511,3.601,2.625
2563,85.433,0,1,1013,998,3.407,12.367
2563,85.433,1,5,1020,512,3.6,2.653
2564,85.467,0,1,1011,997,3.396,12.352
2564,85.467,1,5,1018,510,3.586,2.597
2565,85.5,0,1,1008,998,3.379,12.367
2565,85.5,1,5,1048,508,3.82,2.542
2566,85.533,0,1,1005,979,3.366,12.093
2566,85.533,1,5,1056,501,3.887,2.343
2567,85.567,0,1,1002,974,3.35,12.02
2567,85.567,1,5,1061,495,3.93,2.171
2568,85.6,0,1,1002,974,3.35,12.02
2568,85.6,1,5,1061,495,3.93,2.171
2569,85.633,0,1,1008,969,3.385,11.947
2569,85.633,1,5,1059,489,3.919,1.996
2570,85.667,0,1,999,925,3.342,11.281
2570,85.667,1,5,1054,469,3.894,1.402
2571,85.7,0,1,994,921,3.314,11.218
2571,85.7,1,5,1054,471,3.892,1.463
2572,85.733,0,1,988,921,3.279,11.218
2572,85.733,1,5,1051,466,3.871,1.311
2573,85.767,0,1,988,921,3.279,11.218
2573,85.767,1,5,1051,466,3.871,1.311
2574,85.8,0,1,986,924,3.267,11.265
2574,85.8,1,5,1046,465,3.832,1.281
2575,85.833,0,1,983,924,3.25,11.265
2575,85.833,1,5,1043,464,3.808,1.25
2576,85.867,0,1,974,915,3.198,11.124
2576,85.867,1,5,1040,464,3.784,1.25
2577,85.9,0,1,965,897,3.147,10.837
2577,85.9,1,5,1036,464,3.752,1.25
2578,85.933,0,1,965,897,3.147,10.837
2578,85.933,1,5,1036,464,3.752,1.25
2579,85.967,0,1,960,902,3.118,10.917
2579,85.967,1,5,1026,464,3.671,1.25
2580,86.0,0,1,956,903,3.094,10.933
2580,86.0,1,5,1027,463,3.68,1.219
2581,86.033,0,1,957,903,3.1,10.933
2581,86.033,1,5,1025,464,3.663,1.249
2582,86.067,0,1,956,905,3.094,10.965
2582,86.067,1,5,1027,464,3.679,1.25
2583,86.1,0,1,956,905,3.094,10.965
2583,86.1,1,5,1027,464,3.679,1.25
2584,86.133,0,1,951,906,3.065,10.981
2584,86.133,1,5,1026,461,3.673,1.158
2585,86.167,0,1,941,905,3.007,10.964
2585,86.167,1,5,1028,463,3.688,1.219
2586,86.2,0,1,930,902,2.942,10.916
2586,86.2,1,5,1030,463,3.704,1.219
2587,86.233,0,1,926,909,2.92,11.028
2587,86.233,1,5,1030,467,3.702,1.341
2588,86.267,0,1,926,909,2.92,11.028
2588,86.267,1,5,1030,467,3.702,1.341
2589,86.3,0,1,916,912,2.862,11.075
2589,86.3,1,5,1029,472,3.691,1.492
2590,86.333,0,1,901,911,2.774,11.059
2590,86.333,1,5,1028,475,3.681,1.582
2591,86.367,0,1,882,912,2.664,11.074
2591,86.367,1,5,1022,473,3.634,1.521
2592,86.4,0,1,859,912,2.53,11.073
2592,86.4,1,5,1016,469,3.588,1.401
2593,86.433,0,1,859,912,2.53,11.073
2593,86.433,1,5,1016,469,3.588,1.401
2594,86.467,0,1,836,912,2.397,11.073
2594,86.467,1,5,1012,469,3.556,1.401
2595,86.5,0,1,821,912,2.31,11.072
2595,86.5,1,5,1009,469,3.532,1.4
2596,86.533,0,1,796,912,2.164,11.072
2596,86.533,1,5,1003,474,3.482,1.551
2597,86.567,0,1,780,905,2.067,10.96
2597,86.567,1,5,1002,465,3.477,1.279
2598,86.6,0,1,780,905,2.067,10.96
2598,86.6,1,5,1002,465,3.477,1.279
2599,86.633,0,1,766,900,1.982,10.88
2599,86.633,1,5,1000,465,3.461,1.279
2600,86.667,0,1,754,896,1.909,10.815
2600,86.667,1,5,999,469,3.452,1.4
2601,86.7,0,1,756,893,1.918,10.767
2601,86.7,1,5,999,460,3.455,1.126
2602,86.733,0,1,754,888,1.903,10.686
2602,86.733,1,5,997,500,3.426,2.312
2603,86.767,0,1,754,888,1.903,10.686
2603,86.767,1,5,998,500,3.434,2.312
2604,86.8,0,1,738,881,1.803,10.571
2604,86.8,1,5,994,492,3.405,2.081
2605,86.833,0,1,735,875,1.78,10.472
2605,86.833,1,5,987,501,3.347,2.34
2606,86.867,0,1,732,869,1.757,10.372
2606,86.867,1,5,974,507,3.245,2.51
2607,86.9,0,1,735,855,1.764,10.136
2607,86.9,1,5,956,516,3.104,2.763
2608,86.933,0,1,735,855,1.764,10.136
2608,86.933,1,5,956,516,3.104,2.763
2609,86.967,0,1,733,839,1.738,9.861
2609,86.967,1,5,959,519,3.127,2.846
2610,87.0,0,1,730,835,1.716,9.792
2610,87.0,1,5,956,519,3.104,2.846
2611,87.033,0,1,729,829,1.704,9.687
2611,87.033,1,5,960,519,3.135,2.846
2612,87.067,0,1,724,830,1.675,9.704
2612,87.067,1,5,957,519,3.112,2.846
2613,87.1,0,1,724,830,1.675,9.704
2613,87.1,1,5,957,519,3.112,2.846
2614,87.133,0,1,729,839,1.713,9.861
2614,87.133,1,5,958,519,3.12,2.846
2615,87.167,0,1,734,842,1.746,9.913
2615,87.167,1,5,958,519,3.12,2.846
2616,87.2,0,1,741,842,1.789,9.913
2616,87.2,1,5,961,518,3.143,2.818
2617,87.233,0,1,749,843,1.838,9.931
2617,87.233,1,5,968,515,3.197,2.735
2618,87.267,0,1,749,843,1.838,9.931
2618,87.267,1,5,968,515,3.197,2.735
2619,87.3,0,1,751,844,1.851,9.948
2619,87.3,1,5,970,509,3.213,2.567
2620,87.333,0,1,759,844,1.9,9.949
2620,87.333,1,5,973,509,3.237,2.567
2621,87.367,0,1,768,844,1.954,9.949
2621,87.367,1,5,979,510,3.283,2.595
2622,87.4,0,1,771,847,1.975,10.0
2622,87.4,1,5,981,510,3.299,2.595
2623,87.433,0,1,771,847,1.975,10.0
2623,87.433,1,5,982,510,3.306,2.595
2624,87.467,0,1,779,847,2.023,10.001
2624,87.467,1,5,985,510,3.33,2.596
2625,87.5,0,1,783,845,2.046,9.966
2625,87.5,1,5,988,510,3.353,2.596
2626,87.533,0,1,790,845,2.089,9.967
2626,87.533,1,5,993,510,3.392,2.596
2627,87.567,0,1,795,851,2.123,10.07
2627,87.567,1,5,995,507,3.408,2.511
2628,87.6,0,1,795,851,2.123,10.07
2628,87.6,1,5,995,507,3.408,2.511
2629,87.633,0,1,820,863,2.28,10.274
2629,87.633,1,5,999,504,3.44,2.426
2630,87.667,0,1,825,872,2.314,10.424
2630,87.667,1,5,1002,502,3.464,2.369
2631,87.7,0,1,825,882,2.319,10.589
2631,87.7,1,5,1002,498,3.466,2.255
2632,87.733,0,1,835,888,2.381,10.688
2632,87.733,1,5,1006,492,3.499,2.082
2633,87.767,0,1,835,888,2.381,10.688
2633,87.767,1,5,1006,492,3.499,2.082
2634,87.8,0,1,837,888,2.393,10.688
2634,87.8,1,5,1019,471,3.611,1.461
2635,87.833,0,1,840,888,2.41,10.688
2635,87.833,1,5,1023,470,3.644,1.431
2636,87.867,0,1,849,894,2.466,10.786
2636,87.867,1,5,1022,468,3.637,1.371
2637,87.9,0,1,856,893,2.506,10.77
2637,87.9,1,5,1026,468,3.669,1.371
2638,87.933,0,1,856,893,2.506,10.77
2638,87.933,1,5,1026,468,3.669,1.371
2639,87.967,0,1,858,890,2.517,10.721
2639,87.967,1,5,1037,453,3.767,0.912
2640,88.0,0,1,877,891,2.629,10.738
2640,88.0,1,5,1036,452,3.759,0.881
2641,88.033,0,1,885,895,2.677,10.803
2641,88.033,1,5,1035,451,3.752,0.849
2642,88.067,0,1,899,902,2.761,10.915
2642,88.067,1,5,1038,446,3.779,0.693
2643,88.1,0,1,899,902,2.761,10.915
2643,88.1,1,5,1038,446,3.779,0.693
2644,88.133,0,1,928,908,2.931,11.012
2644,88.133,1,5,1044,452,3.824,0.881
2645,88.167,0,1,937,907,2.983,10.996
2645,88.167,1,5,1045,452,3.833,0.881
2646,88.2,0,1,941,911,3.007,11.06
2646,88.2,1,5,1062,452,3.971,0.882
2647,88.233,0,1,941,918,3.007,11.17
2647,88.233,1,5,1065,452,3.996,0.882
2648,88.267,0,1,941,918,3.007,11.17
2648,88.267,1,5,1065,452,3.996,0.882
2649,88.3,0,1,942,918,3.013,11.17
2649,88.3,1,5,1064,452,3.987,0.882
2650,88.333,0,1,944,918,3.025,11.17
2650,88.333,1,5,1050,460,3.868,1.128
2651,88.367,0,1,947,918,3.042,11.17
2651,88.367,1,5,1066,447,4.008,0.726
2652,88.4,0,1,947,918,3.042,11.17
2652,88.4,1,5,1066,447,4.008,0.726
2653,88.433,0,1,956,918,3.094,11.17
2653,88.433,1,5,1057,464,3.921,1.251
2654,88.467,0,1,952,917,3.071,11.155
2654,88.467,1,5,1061,449,3.965,0.788
2655,88.5,0,1,957,917,3.1,11.155
2655,88.5,1,5,1064,461,3.98,1.16
2656,88.533,0,1,963,916,3.135,11.139
2656,88.533,1,5,1065,470,3.981,1.433
2657,88.567,0,1,963,916,3.135,11.139
2657,88.567,1,5,1065,470,3.981,1.433
2658,88.6,0,1,967,920,3.158,11.202
2658,88.6,1,5,1061,469,3.95,1.403
2659,88.633,0,1,968,923,3.163,11.249
2659,88.633,1,5,1061,470,3.949,1.433
2660,88.667,0,1,967,922,3.157,11.233
2660,88.667,1,5,1056,469,3.91,1.402
2661,88.7,0,1,967,923,3.157,11.249
2661,88.7,1,5,1057,470,3.917,1.433
2662,88.733,0,1,967,923,3.157,11.249
2662,88.733,1,5,1057,470,3.917,1.433
2663,88.767,0,1,967,923,3.157,11.249
2663,88.767,1,5,1056,470,3.909,1.433
2664,88.8,0,1,966,923,3.152,11.249
2664,88.8,1,5,1057,471,3.916,1.463
2665,88.833,0,1,963,923,3.134,11.249
2665,88.833,1,5,1057,511,3.888,2.627
2666,88.867,0,1,955,923,3.088,11.249
2666,88.867,1,5,1057,471,3.916,1.463
2667,88.9,0,1,955,923,3.088,11.249
2667,88.9,1,5,1057,471,3.916,1.463
2668,88.933,0,1,932,923,2.955,11.248
2668,88.933,1,5,1056,490,3.894,2.025
2669,88.967,0,1,926,924,2.921,11.263
2669,88.967,1,5,1056,468,3.91,1.372
2670,89.0,0,1,918,924,2.875,11.263
2670,89.0,1,5,1054,473,3.891,1.523
2671,89.033,0,1,917,923,2.869,11.248
2671,89.033,1,5,1043,529,3.769,3.125
2672,89.067,0,1,917,923,2.869,11.248
2672,89.067,1,5,1043,529,3.769,3.125
2673,89.1,0,1,917,923,2.869,11.248
2673,89.1,1,5,1051,541,3.822,3.449
2674,89.133,0,1,915,923,2.857,11.248
2674,89.133,1,5,1050,546,3.812,3.583
2675,89.167,0,1,915,924,2.857,11.263
2675,89.167,1,5,1049,560,3.796,3.95
2676,89.2,0,1,913,924,2.846,11.263
2676,89.2,1,5,1051,572,3.803,4.259
2677,89.233,0,1,912,924,2.84,11.263
2677,89.233,1,5,1051,572,3.803,4.259
2678,89.267,0,1,913,924,2.846,11.263
2678,89.267,1,5,1049,572,3.789,4.259
2679,89.3,0,1,915,924,2.857,11.263
2679,89.3,1,5,1049,572,3.789,4.259
2680,89.333,0,1,912,924,2.84,11.263
2680,89.333,1,5,1050,572,3.796,4.259
2681,89.367,0,1,907,924,2.811,11.263
2681,89.367,1,5,1044,572,3.752,4.259
2682,89.4,0,1,907,924,2.811,11.263
2682,89.4,1,5,1044,572,3.752,4.259
2683,89.433,0,1,909,924,2.823,11.263
2683,89.433,1,5,1043,572,3.744,4.259
2684,89.467,0,1,902,923,2.782,11.247
2684,89.467,1,5,1040,572,3.722,4.258
2685,89.5,0,1,905,923,2.8,11.247
2685,89.5,1,5,1057,572,3.848,4.259
2686,89.533,0,1,907,923,2.811,11.247
2686,89.533,1,5,1036,573,3.692,4.284
2687,89.567,0,1,907,923,2.811,11.247
2687,89.567,1,5,1036,573,3.692,4.284
2688,89.6,0,1,911,921,2.834,11.216
2688,89.6,1,5,1035,573,3.685,4.284
2689,89.633,0,1,922,916,2.897,11.138
2689,89.633,1,5,1032,573,3.663,4.284
2690,89.667,0,1,918,910,2.873,11.043
2690,89.667,1,5,1030,573,3.648,4.283
2691,89.7,0,1,912,903,2.837,10.932
2691,89.7,1,5,1029,573,3.641,4.283
2692,89.733,0,1,912,903,2.837,10.932
2692,89.733,1,5,1029,573,3.641,4.283
2693,89.767,0,1,896,890,2.741,10.722
2693,89.767,1,5,1029,573,3.641,4.283
2694,89.8,0,1,888,880,2.692,10.558
2694,89.8,1,5,1024,574,3.603,4.309
2695,89.833,0,1,878,880,2.632,10.558
2695,89.833,1,5,1027,563,3.63,4.027
2696,89.867,0,1,863,880,2.543,10.558
2696,89.867,1,5,1025,563,3.616,4.027
2697,89.9,0,1,863,880,2.543,10.558
2697,89.9,1,5,1025,563,3.616,4.027
2698,89.933,0,1,838,880,2.395,10.557
2698,89.933,1,5,1021,559,3.588,3.923
2699,89.967,0,1,832,880,2.359,10.557
2699,89.967,1,5,1017,560,3.557,3.949
2700,90.0,0,1,825,879,2.317,10.54
2700,90.0,1,5,1012,558,3.521,3.897
2701,90.033,0,1,818,878,2.275,10.523
2701,90.033,1,5,1010,555,3.507,3.818
2702,90.067,0,1,818,878,2.275,10.523
2702,90.067,1,5,1011,555,3.514,3.818
2703,90.1,0,1,809,875,2.22,10.474
2703,90.1,1,5,1001,500,3.457,2.312
2704,90.133,0,1,800,878,2.169,10.523
2704,90.133,1,5,996,500,3.418,2.312
2705,90.167,0,1,820,868,2.282,10.357
2705,90.167,1,5,993,499,3.395,2.283
2706,90.2,0,1,810,863,2.22,10.273
2706,90.2,1,5,986,506,3.338,2.482
2707,90.233,0,1,809,863,2.214,10.273
2707,90.233,1,5,986,506,3.338,2.482
2708,90.267,0,1,801,858,2.163,10.189
2708,90.267,1,5,981,560,3.289,3.948
2709,90.3,0,1,791,853,2.1,10.104
2709,90.3,1,5,973,560,3.23,3.947
2710,90.333,0,1,787,844,2.07,9.949
2710,90.333,1,5,973,560,3.23,3.947
2711,90.367,0,1,782,840,2.037,9.88
2711,90.367,1,5,965,560,3.17,3.947
2712,90.4,0,1,782,840,2.037,9.88
2712,90.4,1,5,965,560,3.17,3.947
2713,90.433,0,1,773,840,1.982,9.88
2713,90.433,1,5,970,560,3.207,3.947
2714,90.467,0,1,766,832,1.934,9.74
2714,90.467,1,5,973,560,3.23,3.947
2715,90.5,0,1,765,813,1.913,9.403
2715,90.5,1,5,975,498,3.254,2.254
2716,90.533,0,1,773,801,1.954,9.186
2716,90.533,1,5,978,489,3.279,1.993
2717,90.567,0,1,774,801,1.96,9.186
2717,90.567,1,5,978,489,3.279,1.993
2718,90.6,0,1,779,818,2.003,9.493
2718,90.6,1,5,981,489,3.303,1.993
2719,90.633,0,1,780,819,2.01,9.511
2719,90.633,1,5,985,487,3.335,1.935
2720,90.667,0,1,785,820,2.042,9.529
2720,90.667,1,5,987,484,3.351,1.847
2721,90.7,0,1,789,821,2.067,9.547
2721,90.7,1,5,988,528,3.349,3.095
2722,90.733,0,1,789,821,2.067,9.547
2722,90.733,1,5,988,528,3.349,3.095
2723,90.767,0,1,790,821,2.073,9.547
2723,90.767,1,5,985,528,3.326,3.095
2724,90.8,0,1,792,823,2.087,9.582
2724,90.8,1,5,992,482,3.392,1.788
2725,90.833,0,1,799,818,2.127,9.494
2725,90.833,1,5,992,482,3.392,1.788
2726,90.867,0,1,811,818,2.201,9.494
2726,90.867,1,5,979,519,3.281,2.847
2727,90.9,0,1,811,818,2.201,9.494
2727,90.9,1,5,979,519,3.281,2.847
2728,90.933,0,1,819,818,2.25,9.494
2728,90.933,1,5,982,519,3.305,2.847
2729,90.967,0,1,822,819,2.269,9.512
2729,90.967,1,5,998,468,3.444,1.37
2730,91.0,0,1,824,821,2.283,9.548
2730,91.0,1,5,983,514,3.313,2.708
2731,91.033,0,1,831,825,2.328,9.619
2731,91.033,1,5,984,468,3.331,1.369
